data,tipo,categoria,centro_custo,forma_pagamento,valor,saldo_acumulado
2024-02-02,Saída,Fornecedores,Administrativo,Boleto,-1867.52,-3226356.46
2024-02-03,Saída,Salários,Operacional,Cartão,-3681.95,-3230038.4
2024-02-03,Entrada,Vendas,Operacional,Cartão,5341.52,-3224696.88
2024-02-03,Saída,Impostos,Comercial,Boleto,-2262.08,-3226958.96
2024-02-03,Saída,Fornecedores,Comercial,Boleto,-3620.47,-3230579.44
2024-02-04,Saída,Marketing,RH,Transferência,-2159.01,-3232738.45
2024-02-04,Saída,Fornecedores,Comercial,Transferência,-2594.61,-3235333.06
2024-02-04,Entrada,Vendas,RH,Cartão,4310.23,-3231022.83
2024-02-04,Saída,Marketing,RH,Boleto,-596.36,-3231619.2
2024-02-05,Saída,Vendas,Comercial,Cartão,-546.25,-3232165.44
2024-02-05,Saída,Salários,Operacional,Pix,-1971.32,-3234136.76
2024-02-05,Saída,Impostos,Administrativo,Pix,-1919.64,-3236056.4
2024-02-06,Saída,Vendas,RH,Pix,-863.2,-3236919.6
2024-02-06,Saída,Fornecedores,Administrativo,Boleto,-1745.18,-3238664.78
2024-02-07,Saída,Impostos,Administrativo,Cartão,-1813.22,-3240478.0
2024-02-07,Saída,Impostos,Comercial,Boleto,-1998.28,-3242476.28
2024-02-07,Saída,Impostos,Operacional,Cartão,-1158.08,-3243634.36
2024-02-07,Saída,Marketing,Comercial,Cartão,-540.55,-3244174.9
2024-02-08,Saída,Salários,RH,Transferência,-3749.92,-3247924.83
2024-02-08,Entrada,Fornecedores,Comercial,Pix,2455.21,-3245469.61
2024-02-08,Saída,Marketing,Comercial,Cartão,-938.64,-3246408.25
2024-02-08,Saída,Impostos,RH,Pix,-786.26,-3247194.51
2024-02-08,Saída,Marketing,RH,Pix,-1773.35,-3248967.85
2024-02-09,Saída,Marketing,Operacional,Cartão,-1936.05,-3250903.91
2024-02-09,Saída,Marketing,Administrativo,Transferência,-779.71,-3251683.62
2024-02-09,Entrada,Marketing,RH,Cartão,1344.37,-3250339.25
2024-02-09,Saída,Fornecedores,Comercial,Transferência,-3553.5,-3253892.75
2024-02-10,Saída,Salários,Comercial,Transferência,-3195.65,-3257088.4
2024-02-10,Entrada,Impostos,Comercial,Cartão,947.1,-3256141.29
2024-02-11,Saída,Fornecedores,Operacional,Cartão,-3220.8,-3259362.1
2024-02-11,Saída,Impostos,Comercial,Cartão,-1673.24,-3261035.34
2024-02-11,Saída,Fornecedores,Comercial,Boleto,-1835.21,-3262870.55
2024-02-11,Entrada,Fornecedores,Administrativo,Transferência,1372.72,-3261497.83
2024-02-12,Saída,Impostos,Administrativo,Transferência,-1490.46,-3262988.3
2024-02-12,Saída,Fornecedores,Comercial,Cartão,-2955.3,-3265943.59
2024-02-12,Entrada,Fornecedores,RH,Transferência,1333.57,-3264610.02
2024-02-13,Entrada,Vendas,Comercial,Transferência,3958.94,-3260651.08
2024-02-13,Saída,Marketing,RH,Cartão,-150.0,-3260801.08
2024-02-13,Saída,Vendas,Administrativo,Boleto,-997.99,-3261799.07
2024-02-13,Entrada,Vendas,Operacional,Transferência,3886.17,-3257912.9
2024-02-14,Saída,Impostos,Comercial,Pix,-1920.23,-3259833.13
2024-02-14,Entrada,Impostos,Administrativo,Pix,1639.91,-3258193.22
2024-02-14,Saída,Fornecedores,Operacional,Transferência,-2561.43,-3260754.65
2024-02-14,Saída,Fornecedores,RH,Pix,-2081.81,-3262836.46
2024-02-15,Saída,Salários,Administrativo,Transferência,-2642.83,-3265479.29
2024-02-15,Saída,Fornecedores,Comercial,Transferência,-1823.92,-3267303.21
2024-02-15,Entrada,Vendas,Operacional,Pix,4000.74,-3263302.47
2024-02-15,Saída,Impostos,Comercial,Transferência,-1217.52,-3264519.98
2024-02-16,Saída,Salários,Administrativo,Pix,-3758.23,-3268278.21
2024-02-16,Saída,Fornecedores,Operacional,Transferência,-1046.06,-3269324.27
2024-02-16,Entrada,Marketing,RH,Cartão,700.57,-3268623.7
2024-02-17,Saída,Salários,RH,Cartão,-3344.77,-3271968.47
2024-02-17,Saída,Salários,RH,Boleto,-3104.23,-3275072.71
2024-02-18,Saída,Marketing,Administrativo,Pix,-1047.45,-3276120.16
2024-02-18,Entrada,Fornecedores,Operacional,Boleto,3137.44,-3272982.72
2024-02-18,Entrada,Vendas,RH,Transferência,4306.97,-3268675.75
2024-02-19,Saída,Fornecedores,Administrativo,Cartão,-2232.13,-3270907.88
2024-02-19,Saída,Salários,Operacional,Cartão,-3211.14,-3274119.01
2024-02-19,Saída,Impostos,Operacional,Boleto,-1271.69,-3275390.71
2024-02-19,Saída,Impostos,Administrativo,Pix,-2334.82,-3277725.53
2024-02-20,Saída,Impostos,Comercial,Pix,-653.87,-3278379.4
2024-02-20,Saída,Salários,Administrativo,Boleto,-2432.94,-3280812.34
2024-02-20,Entrada,Vendas,RH,Cartão,4774.96,-3276037.38
2024-02-20,Saída,Marketing,Administrativo,Pix,-915.32,-3276952.7
2024-02-21,Entrada,Vendas,RH,Boleto,3966.25,-3272986.44
2024-02-21,Saída,Marketing,RH,Cartão,-2146.72,-3275133.17
2024-02-21,Entrada,Impostos,RH,Boleto,1156.81,-3273976.35
2024-02-21,Entrada,Impostos,Administrativo,Transferência,1533.42,-3272442.94
2024-02-21,Saída,Fornecedores,Administrativo,Cartão,-2080.22,-3274523.16
2024-02-22,Entrada,Vendas,Operacional,Transferência,6108.14,-3268415.01
2024-02-22,Saída,Salários,RH,Cartão,-2752.92,-3271167.93
2024-02-23,Entrada,Vendas,RH,Cartão,4608.97,-3266558.96
2024-02-23,Saída,Vendas,Operacional,Cartão,-413.3,-3266972.26
2024-02-23,Saída,Impostos,Comercial,Pix,-839.68,-3267811.94
2024-02-23,Entrada,Vendas,RH,Boleto,4491.81,-3263320.13
2024-02-23,Saída,Impostos,Operacional,Pix,-2267.44,-3265587.57
2024-02-24,Saída,Salários,RH,Transferência,-3758.08,-3269345.64
2024-02-24,Entrada,Impostos,RH,Transferência,730.47,-3268615.17
2024-02-24,Entrada,Impostos,RH,Transferência,1093.68,-3267521.49
2024-02-25,Entrada,Fornecedores,Operacional,Cartão,3070.31,-3264451.19
2024-02-25,Saída,Fornecedores,Administrativo,Boleto,-3386.84,-3267838.03
2024-02-25,Saída,Fornecedores,RH,Cartão,-2628.24,-3270466.27
2024-02-26,Saída,Marketing,Administrativo,Transferência,-1044.94,-3271511.21
2024-02-26,Entrada,Vendas,RH,Boleto,4438.51,-3267072.71
2024-02-26,Entrada,Vendas,Comercial,Pix,4182.78,-3262889.93
2024-02-26,Entrada,Fornecedores,RH,Pix,2221.16,-3260668.76
2024-02-27,Saída,Salários,RH,Pix,-3510.87,-3264179.64
2024-02-27,Entrada,Fornecedores,Administrativo,Transferência,1881.07,-3262298.57
2024-02-27,Saída,Salários,Comercial,Cartão,-3605.28,-3265903.84
2024-02-27,Saída,Marketing,RH,Cartão,-1508.34,-3267412.19
2024-02-27,Saída,Marketing,Administrativo,Transferência,-1321.24,-3268733.43
2024-02-28,Saída,Marketing,Comercial,Transferência,-1038.64,-3269772.08
2024-02-28,Saída,Vendas,Administrativo,Cartão,-1396.09,-3271168.17
2024-02-28,Saída,Marketing,RH,Transferência,-1132.62,-3272300.79
2024-02-29,Entrada,Vendas,Operacional,Transferência,4186.73,-3268114.06
2024-02-29,Saída,Salários,RH,Pix,-2300.1,-3270414.17
2024-03-01,Saída,Impostos,RH,Transferência,-742.58,-3271156.75
2024-03-01,Saída,Salários,Administrativo,Transferência,-4293.76,-3275450.51
2024-03-01,Saída,Marketing,Comercial,Boleto,-2039.35,-3277489.85
2024-03-01,Saída,Vendas,Administrativo,Pix,-910.19,-3278400.04
2024-03-02,Entrada,Vendas,Comercial,Cartão,3992.31,-3274407.74
2024-03-02,Saída,Marketing,Operacional,Boleto,-1139.64,-3275547.38
2024-03-02,Entrada,Impostos,Administrativo,Pix,2035.56,-3273511.82
2024-03-02,Saída,Vendas,Operacional,Transferência,-1254.82,-3274766.64
2024-03-03,Saída,Salários,Comercial,Cartão,-3367.04,-3278133.68
2024-03-03,Saída,Marketing,RH,Boleto,-884.42,-3279018.1
2024-03-04,Saída,Marketing,Comercial,Cartão,-1255.31,-3280273.41
2024-03-04,Saída,Marketing,Comercial,Cartão,-2096.87,-3282370.28
2024-03-04,Entrada,Impostos,Operacional,Pix,1350.36,-3281019.91
2024-03-05,Saída,Impostos,RH,Cartão,-2493.11,-3283513.03
2024-03-05,Entrada,Marketing,RH,Transferência,1240.8,-3282272.23
2024-03-06,Entrada,Impostos,Comercial,Cartão,1269.72,-3281002.5
2024-03-06,Saída,Fornecedores,Operacional,Pix,-3347.32,-3284349.83
2024-03-07,Saída,Marketing,RH,Boleto,-1613.39,-3285963.22
2024-03-07,Saída,Salários,RH,Cartão,-3086.66,-3289049.88
2024-03-07,Entrada,Marketing,Operacional,Cartão,937.11,-3288112.77
2024-03-08,Saída,Fornecedores,RH,Transferência,-3144.3,-3291257.07
2024-03-08,Entrada,Fornecedores,Administrativo,Pix,1179.51,-3290077.56
2024-03-08,Entrada,Vendas,RH,Cartão,4070.87,-3286006.69
2024-03-09,Saída,Vendas,RH,Boleto,-727.96,-3286734.66
2024-03-09,Entrada,Marketing,RH,Transferência,1677.23,-3285057.43
2024-03-10,Saída,Marketing,Comercial,Cartão,-1069.62,-3286127.05
2024-03-10,Saída,Impostos,Operacional,Transferência,-1550.45,-3287677.5
2024-03-10,Saída,Salários,Operacional,Transferência,-2953.33,-3290630.83
2024-03-10,Entrada,Fornecedores,Operacional,Boleto,2105.28,-3288525.55
2024-03-11,Entrada,Salários,RH,Cartão,554.9,-3287970.65
2024-03-11,Entrada,Impostos,Operacional,Cartão,1546.73,-3286423.92
2024-03-11,Saída,Impostos,Administrativo,Cartão,-2519.5,-3288943.42
2024-03-11,Entrada,Vendas,RH,Pix,5426.36,-3283517.06
2024-03-12,Entrada,Fornecedores,Administrativo,Cartão,3035.93,-3280481.13
2024-03-12,Entrada,Fornecedores,Administrativo,Transferência,1304.58,-3279176.55
2024-03-12,Saída,Marketing,Administrativo,Pix,-585.99,-3279762.54
2024-03-12,Saída,Marketing,Comercial,Cartão,-2614.52,-3282377.06
2024-03-13,Saída,Salários,Operacional,Transferência,-3221.91,-3285598.97
2024-03-13,Entrada,Vendas,Administrativo,Transferência,6533.9,-3279065.07
2024-03-13,Entrada,Fornecedores,Administrativo,Cartão,1310.93,-3277754.13
2024-03-14,Entrada,Vendas,Administrativo,Cartão,7015.52,-3270738.61
2024-03-14,Saída,Impostos,Comercial,Transferência,-2315.71,-3273054.32
2024-03-14,Entrada,Marketing,Comercial,Pix,1057.2,-3271997.12
2024-03-15,Saída,Impostos,Administrativo,Transferência,-1777.48,-3273774.6
2024-03-15,Entrada,Vendas,Comercial,Cartão,4880.39,-3268894.21
2024-03-15,Saída,Marketing,RH,Cartão,-1876.49,-3270770.7
2024-03-16,Entrada,Salários,Operacional,Pix,560.94,-3270209.76
2024-03-16,Saída,Salários,RH,Cartão,-3636.79,-3273846.54
2024-03-16,Entrada,Impostos,Comercial,Transferência,2322.53,-3271524.02
2024-03-16,Saída,Vendas,Administrativo,Pix,-813.03,-3272337.04
2024-03-16,Saída,Marketing,Operacional,Boleto,-2003.11,-3274340.15
2024-03-17,Saída,Marketing,RH,Transferência,-1595.05,-3275935.2
2024-03-17,Entrada,Marketing,Operacional,Transferência,1450.7,-3274484.5
2024-03-17,Entrada,Vendas,Operacional,Transferência,5239.77,-3269244.73
2024-03-18,Saída,Impostos,Operacional,Cartão,-2369.69,-3271614.42
2024-03-18,Saída,Impostos,Administrativo,Pix,-2110.82,-3273725.24
2024-03-18,Saída,Marketing,Administrativo,Boleto,-1801.57,-3275526.81
2024-03-18,Saída,Fornecedores,Administrativo,Transferência,-2713.64,-3278240.45
2024-03-19,Entrada,Vendas,Operacional,Pix,5105.0,-3273135.45
2024-03-19,Saída,Salários,RH,Cartão,-3358.49,-3276493.94
2024-03-20,Saída,Salários,RH,Pix,-3858.42,-3280352.36
2024-03-20,Entrada,Fornecedores,RH,Transferência,1605.01,-3278747.35
2024-03-20,Entrada,Fornecedores,Operacional,Transferência,2938.61,-3275808.74
2024-03-21,Entrada,Salários,Operacional,Transferência,1025.04,-3274783.7
2024-03-21,Entrada,Vendas,Administrativo,Boleto,4483.23,-3270300.47
2024-03-21,Saída,Marketing,RH,Cartão,-1320.31,-3271620.78
2024-03-22,Saída,Salários,Comercial,Boleto,-3237.62,-3274858.4
2024-03-22,Entrada,Marketing,RH,Boleto,1342.75,-3273515.65
2024-03-22,Saída,Salários,Comercial,Pix,-4632.53,-3278148.18
2024-03-23,Saída,Salários,Administrativo,Transferência,-3272.7,-3281420.87
2024-03-23,Entrada,Vendas,Administrativo,Boleto,4950.69,-3276470.18
2024-03-23,Saída,Marketing,Administrativo,Boleto,-150.0,-3276620.18
2024-03-24,Saída,Fornecedores,RH,Boleto,-2049.95,-3278670.13
2024-03-24,Saída,Salários,RH,Transferência,-3600.14,-3282270.28
2024-03-25,Saída,Fornecedores,Administrativo,Pix,-2670.79,-3284941.07
2024-03-25,Saída,Salários,Operacional,Transferência,-2882.94,-3287824.0
2024-03-25,Entrada,Fornecedores,Administrativo,Pix,2796.62,-3285027.39
2024-03-26,Saída,Salários,Administrativo,Boleto,-3799.3,-3288826.69
2024-03-26,Entrada,Marketing,RH,Cartão,1652.76,-3287173.93
2024-03-26,Entrada,Vendas,Comercial,Transferência,4051.44,-3283122.49
2024-03-26,Saída,Marketing,RH,Transferência,-1814.38,-3284936.87
2024-03-27,Saída,Salários,Comercial,Pix,-3495.22,-3288432.1
2024-03-27,Saída,Vendas,Operacional,Pix,-1193.9,-3289625.99
2024-03-27,Saída,Fornecedores,Comercial,Boleto,-1304.8,-3290930.79
2024-03-27,Saída,Salários,Comercial,Pix,-3287.01,-3294217.8
2024-03-28,Saída,Marketing,Operacional,Transferência,-1457.19,-3295674.99
2024-03-28,Saída,Impostos,Comercial,Pix,-1897.67,-3297572.66
2024-03-28,Entrada,Vendas,Operacional,Cartão,3584.82,-3293987.84
2024-03-29,Entrada,Vendas,Administrativo,Boleto,4961.03,-3289026.81
2024-03-29,Saída,Salários,Administrativo,Boleto,-2961.29,-3291988.1
2024-03-29,Entrada,Vendas,Operacional,Pix,4040.38,-3287947.72
2024-03-29,Entrada,Vendas,Operacional,Transferência,5234.16,-3282713.56
2024-03-30,Saída,Marketing,RH,Cartão,-1905.31,-3284618.87
2024-03-30,Saída,Fornecedores,Operacional,Boleto,-3264.67,-3287883.54
2024-03-30,Entrada,Salários,RH,Pix,1227.17,-3286656.37
2024-03-30,Saída,Marketing,RH,Transferência,-1704.54,-3288360.91
2024-03-31,Saída,Marketing,Administrativo,Cartão,-542.81,-3288903.72
2024-03-31,Entrada,Fornecedores,RH,Pix,2823.32,-3286080.4
2024-03-31,Saída,Fornecedores,Comercial,Boleto,-3023.91,-3289104.32
2024-04-01,Saída,Fornecedores,Operacional,Transferência,-3460.21,-3292564.53
2024-04-01,Entrada,Fornecedores,RH,Transferência,1327.73,-3291236.8
2024-04-01,Saída,Vendas,RH,Cartão,-1044.24,-3292281.05
2024-04-02,Saída,Fornecedores,Operacional,Transferência,-3044.72,-3295325.77
2024-04-02,Saída,Salários,Administrativo,Pix,-3262.92,-3298588.68
2024-04-03,Entrada,Impostos,Administrativo,Cartão,1119.87,-3297468.82
2024-04-03,Saída,Salários,Comercial,Pix,-3808.83,-3301277.65
2024-04-03,Saída,Marketing,RH,Transferência,-762.06,-3302039.71
2024-04-03,Saída,Salários,Administrativo,Pix,-3176.57,-3305216.28
2024-04-04,Entrada,Vendas,Comercial,Pix,5183.27,-3300033.01
2024-04-04,Saída,Fornecedores,RH,Transferência,-2879.55,-3302912.56
2024-04-04,Saída,Impostos,RH,Pix,-1791.4,-3304703.96
2024-04-05,Saída,Marketing,Operacional,Cartão,-1815.9,-3306519.86
2024-04-05,Entrada,Vendas,Operacional,Transferência,4080.7,-3302439.16
2024-04-05,Saída,Impostos,Comercial,Transferência,-1259.02,-3303698.18
2024-04-05,Entrada,Vendas,Administrativo,Transferência,5139.77,-3298558.4
2024-04-06,Saída,Fornecedores,Comercial,Pix,-3109.88,-3301668.29
2024-04-06,Saída,Marketing,Comercial,Cartão,-2254.65,-3303922.93
2024-04-06,Saída,Vendas,Administrativo,Pix,-846.81,-3304769.74
2024-04-06,Saída,Vendas,Administrativo,Transferência,-1087.38,-3305857.12
2024-04-07,Saída,Impostos,Comercial,Cartão,-3284.62,-3309141.74
2024-04-07,Entrada,Fornecedores,Operacional,Boleto,2586.47,-3306555.27
2024-04-07,Saída,Salários,Administrativo,Cartão,-2293.89,-3308849.16
2024-04-08,Entrada,Marketing,Administrativo,Transferência,947.37,-3307901.79
2024-04-08,Saída,Vendas,RH,Cartão,-780.16,-3308681.95
2024-04-08,Saída,Fornecedores,Comercial,Boleto,-2277.44,-3310959.4
2024-04-08,Saída,Impostos,Comercial,Pix,-1927.29,-3312886.68
2024-04-09,Saída,Marketing,Operacional,Pix,-1885.35,-3314772.03
2024-04-09,Entrada,Fornecedores,Administrativo,Cartão,1416.81,-3313355.22
2024-04-10,Entrada,Fornecedores,RH,Boleto,2402.71,-3310952.51
2024-04-10,Saída,Impostos,Administrativo,Boleto,-2251.99,-3313204.49
2024-04-10,Saída,Fornecedores,Comercial,Boleto,-3118.18,-3316322.68
2024-04-11,Saída,Marketing,Administrativo,Boleto,-1119.58,-3317442.26
2024-04-11,Saída,Marketing,RH,Pix,-2227.34,-3319669.6
2024-04-12,Saída,Fornecedores,Comercial,Cartão,-2005.99,-3321675.59
2024-04-12,Saída,Impostos,Administrativo,Boleto,-697.99,-3322373.58
2024-04-12,Saída,Salários,Operacional,Cartão,-2511.76,-3324885.34
2024-04-13,Entrada,Fornecedores,Operacional,Transferência,1767.39,-3323117.95
2024-04-13,Saída,Vendas,Administrativo,Boleto,-624.89,-3323742.84
2024-04-13,Entrada,Salários,RH,Transferência,568.6,-3323174.24
2024-04-13,Entrada,Vendas,Operacional,Pix,3514.22,-3319660.02
2024-04-14,Entrada,Vendas,Operacional,Boleto,3237.8,-3316422.22
2024-04-14,Saída,Marketing,Comercial,Pix,-2495.04,-3318917.26
2024-04-14,Entrada,Vendas,Comercial,Transferência,5247.14,-3313670.12
2024-04-14,Saída,Salários,Operacional,Cartão,-3672.59,-3317342.71
2024-04-14,Entrada,Vendas,Comercial,Transferência,2921.77,-3314420.95
2024-04-15,Saída,Fornecedores,Operacional,Pix,-1276.09,-3315697.04
2024-04-15,Saída,Salários,RH,Transferência,-3749.71,-3319446.75
2024-04-15,Saída,Fornecedores,RH,Boleto,-1002.41,-3320449.16
2024-04-15,Entrada,Vendas,Operacional,Transferência,4741.8,-3315707.36
2024-04-16,Entrada,Salários,RH,Cartão,696.98,-3315010.38
2024-04-16,Entrada,Marketing,Administrativo,Pix,1508.61,-3313501.77
2024-04-17,Saída,Impostos,Comercial,Cartão,-1694.95,-3315196.72
2024-04-17,Entrada,Salários,Comercial,Transferência,1555.91,-3313640.81
2024-04-17,Entrada,Vendas,RH,Boleto,4321.42,-3309319.4
2024-04-17,Saída,Vendas,Administrativo,Pix,-817.99,-3310137.39
2024-04-17,Saída,Fornecedores,Comercial,Cartão,-3640.74,-3313778.12
2024-04-18,Saída,Fornecedores,Operacional,Transferência,-3773.67,-3317551.79
2024-04-18,Saída,Impostos,RH,Transferência,-1588.68,-3319140.47
2024-04-18,Saída,Vendas,Operacional,Cartão,-1117.44,-3320257.91
2024-04-18,Saída,Marketing,Operacional,Cartão,-1355.87,-3321613.78
2024-04-19,Saída,Salários,Comercial,Cartão,-3295.97,-3324909.75
2024-04-19,Entrada,Vendas,Operacional,Transferência,3760.45,-3321149.29
2024-04-19,Saída,Salários,Operacional,Boleto,-2697.38,-3323846.67
2024-04-19,Saída,Vendas,Operacional,Cartão,-720.08,-3324566.75
2024-04-20,Saída,Impostos,Comercial,Boleto,-1656.14,-3326222.89
2024-04-20,Saída,Impostos,Comercial,Cartão,-1078.77,-3327301.67
2024-04-20,Saída,Fornecedores,Administrativo,Transferência,-3428.4,-3330730.07
2024-04-20,Saída,Impostos,RH,Cartão,-1732.79,-3332462.86
2024-04-21,Saída,Marketing,Operacional,Transferência,-1513.82,-3333976.68
2024-04-21,Saída,Impostos,Operacional,Transferência,-1976.9,-3335953.58
2024-04-21,Saída,Fornecedores,Comercial,Transferência,-1790.89,-3337744.47
2024-04-21,Saída,Salários,Administrativo,Cartão,-2212.4,-3339956.87
2024-04-22,Entrada,Marketing,Administrativo,Boleto,528.32,-3339428.56
2024-04-22,Saída,Impostos,Operacional,Cartão,-2285.06,-3341713.62
2024-04-22,Entrada,Impostos,Administrativo,Boleto,1082.9,-3340630.72
2024-04-22,Saída,Marketing,Administrativo,Cartão,-2111.53,-3342742.25
2024-04-23,Entrada,Fornecedores,Operacional,Boleto,3506.07,-3339236.18
2024-04-23,Entrada,Vendas,Administrativo,Pix,4698.91,-3334537.28
2024-04-23,Saída,Impostos,Comercial,Transferência,-1660.41,-3336197.69
2024-04-23,Entrada,Impostos,Operacional,Transferência,1761.08,-3334436.61
2024-04-24,Saída,Impostos,Comercial,Pix,-1294.57,-3335731.18
2024-04-24,Entrada,Impostos,Administrativo,Pix,1847.05,-3333884.13
2024-04-24,Saída,Fornecedores,Operacional,Cartão,-2971.85,-3336855.99
2024-04-25,Saída,Vendas,Administrativo,Cartão,-342.56,-3337198.55
2024-04-25,Saída,Fornecedores,Operacional,Transferência,-3425.69,-3340624.24
2024-04-25,Saída,Salários,Operacional,Transferência,-2816.9,-3343441.13
2024-04-26,Saída,Impostos,Administrativo,Cartão,-620.9,-3344062.03
2024-04-26,Entrada,Fornecedores,Operacional,Pix,1842.11,-3342219.92
2024-04-26,Saída,Fornecedores,RH,Boleto,-2846.41,-3345066.33
2024-04-26,Saída,Marketing,Comercial,Transferência,-1418.66,-3346485.0
2024-04-27,Entrada,Impostos,Administrativo,Boleto,1405.7,-3345079.29
2024-04-27,Entrada,Fornecedores,Comercial,Boleto,1752.64,-3343326.65
2024-04-27,Saída,Salários,Operacional,Pix,-4208.48,-3347535.12
2024-04-28,Saída,Salários,Comercial,Cartão,-2749.2,-3350284.32
2024-04-28,Saída,Fornecedores,Operacional,Pix,-1124.14,-3351408.46
2024-04-28,Saída,Impostos,Comercial,Boleto,-2487.63,-3353896.1
2024-04-28,Saída,Marketing,Comercial,Transferência,-2326.9,-3356223.0
2024-04-28,Saída,Marketing,RH,Pix,-1687.42,-3357910.41
2024-04-29,Saída,Impostos,RH,Cartão,-978.13,-3358888.54
2024-04-29,Saída,Impostos,Operacional,Boleto,-1599.72,-3360488.26
2024-04-29,Saída,Fornecedores,RH,Boleto,-2866.86,-3363355.12
2024-04-29,Saída,Impostos,RH,Transferência,-1691.86,-3365046.99
2024-04-30,Entrada,Vendas,Administrativo,Cartão,5215.79,-3359831.2
2024-04-30,Entrada,Vendas,Comercial,Cartão,1998.26,-3357832.94
2024-04-30,Saída,Salários,Operacional,Pix,-3447.79,-3361280.73
2024-04-30,Saída,Salários,Comercial,Transferência,-1499.62,-3362780.35
2024-05-01,Saída,Marketing,RH,Transferência,-1895.82,-3364676.17
2024-05-01,Entrada,Vendas,Operacional,Cartão,4740.95,-3359935.22
2024-05-01,Saída,Impostos,RH,Transferência,-3120.93,-3363056.15
2024-05-01,Saída,Fornecedores,Administrativo,Transferência,-2421.61,-3365477.77
2024-05-02,Saída,Salários,Operacional,Transferência,-2649.94,-3368127.7
2024-05-02,Saída,Fornecedores,Operacional,Transferência,-1698.43,-3369826.14
2024-05-02,Entrada,Vendas,Operacional,Transferência,3471.77,-3366354.37
2024-05-03,Saída,Salários,Comercial,Pix,-3635.8,-3369990.17
2024-05-03,Saída,Salários,RH,Pix,-2818.51,-3372808.67
2024-05-03,Entrada,Vendas,Operacional,Transferência,4399.99,-3368408.68
2024-05-03,Saída,Fornecedores,RH,Boleto,-3509.96,-3371918.64
2024-05-04,Entrada,Marketing,Administrativo,Cartão,1327.12,-3370591.52
2024-05-04,Saída,Fornecedores,Comercial,Cartão,-2262.96,-3372854.48
2024-05-05,Saída,Marketing,Administrativo,Transferência,-1076.38,-3373930.87
2024-05-05,Saída,Salários,Comercial,Transferência,-3804.58,-3377735.45
2024-05-05,Saída,Marketing,Administrativo,Cartão,-847.22,-3378582.66
2024-05-06,Entrada,Vendas,Comercial,Transferência,4728.56,-3373854.1
2024-05-06,Saída,Impostos,Comercial,Transferência,-1508.59,-3375362.69
2024-05-06,Entrada,Fornecedores,RH,Boleto,1324.63,-3374038.05
2024-05-07,Entrada,Fornecedores,RH,Boleto,1552.77,-3372485.28
2024-05-07,Saída,Fornecedores,Operacional,Transferência,-1943.18,-3374428.47
2024-05-07,Entrada,Vendas,Administrativo,Pix,3705.54,-3370722.93
2024-05-07,Entrada,Fornecedores,Comercial,Cartão,2189.88,-3368533.05
2024-05-08,Saída,Salários,RH,Transferência,-2843.99,-3371377.03
2024-05-08,Saída,Fornecedores,RH,Pix,-3214.17,-3374591.2
2024-05-08,Saída,Salários,RH,Pix,-2959.79,-3377550.99
2024-05-09,Saída,Impostos,Comercial,Boleto,-1675.35,-3379226.34
2024-05-09,Saída,Marketing,Administrativo,Cartão,-1464.07,-3380690.41
2024-05-09,Saída,Fornecedores,Administrativo,Pix,-2853.17,-3383543.58
2024-05-10,Saída,Salários,Operacional,Transferência,-3392.18,-3386935.76
2024-05-10,Entrada,Vendas,Comercial,Boleto,5460.09,-3381475.66
2024-05-10,Entrada,Vendas,RH,Pix,4877.44,-3376598.23
2024-05-10,Saída,Marketing,Comercial,Cartão,-630.87,-3377229.1
2024-05-10,Entrada,Impostos,RH,Boleto,444.01,-3376785.09
2024-05-11,Saída,Impostos,Comercial,Pix,-2275.0,-3379060.09
2024-05-11,Entrada,Vendas,Operacional,Boleto,3045.7,-3376014.39
2024-05-11,Saída,Salários,Administrativo,Transferência,-2425.23,-3378439.63
2024-05-11,Entrada,Vendas,Comercial,Boleto,4105.41,-3374334.22
2024-05-12,Saída,Marketing,Administrativo,Cartão,-430.6,-3374764.82
2024-05-12,Saída,Impostos,Comercial,Boleto,-1018.73,-3375783.55
2024-05-12,Saída,Salários,Administrativo,Pix,-3803.48,-3379587.03
2024-05-12,Saída,Fornecedores,Operacional,Boleto,-2519.26,-3382106.29
2024-05-13,Saída,Marketing,Operacional,Boleto,-1423.94,-3383530.23
2024-05-13,Entrada,Impostos,Operacional,Boleto,1359.16,-3382171.07
2024-05-13,Saída,Salários,Administrativo,Boleto,-2869.23,-3385040.3
2024-05-14,Saída,Salários,Administrativo,Cartão,-2364.96,-3387405.26
2024-05-14,Saída,Fornecedores,Administrativo,Boleto,-2230.52,-3389635.79
2024-05-14,Entrada,Vendas,Administrativo,Cartão,3947.69,-3385688.09
2024-05-15,Entrada,Impostos,Administrativo,Pix,1195.26,-3384492.83
2024-05-15,Saída,Fornecedores,Administrativo,Pix,-2578.76,-3387071.6
2024-05-15,Saída,Salários,Comercial,Pix,-3374.34,-3390445.93
2024-05-16,Saída,Marketing,Comercial,Pix,-1128.91,-3391574.85
2024-05-16,Saída,Marketing,Comercial,Cartão,-514.33,-3392089.18
2024-05-16,Saída,Salários,Operacional,Cartão,-3274.94,-3395364.12
2024-05-16,Entrada,Vendas,Operacional,Boleto,5091.27,-3390272.85
2024-05-17,Saída,Salários,Administrativo,Pix,-3374.32,-3393647.17
2024-05-17,Saída,Marketing,RH,Transferência,-1037.17,-3394684.34
2024-05-17,Saída,Fornecedores,Operacional,Transferência,-2370.23,-3397054.56
2024-05-18,Entrada,Marketing,Comercial,Pix,1293.27,-3395761.29
