data,categoria,centro_custo,tipo_despesa,valor
2022-04-26,Marketing,RH,Fixa,-794.65
2022-04-27,Pessoal,Comercial,Variável,-2151.25
2022-04-27,Pessoal,Operacional,Fixa,-1352.8
2022-04-28,Marketing,RH,Variável,-763.31
2022-04-28,Serviços,Administrativo,Variável,-1051.92
2022-04-29,Aluguel,RH,Fixa,-1700.48
2022-04-29,Aluguel,RH,Fixa,-2604.5
2022-04-30,Serviços,Operacional,Fixa,-1531.38
2022-05-01,Marketing,Administrativo,Fixa,-515.59
2022-05-01,Pessoal,Operacional,Variável,-2169.43
2022-05-02,Marketing,Administrativo,Variável,-1379.36
2022-05-03,Serviços,RH,Variável,-3199.54
2022-05-03,Pessoal,Administrativo,Fixa,-1933.78
2022-05-03,Pessoal,Comercial,Variável,-1696.6
2022-05-04,Serviços,RH,Fixa,-2544.21
2022-05-04,Infraestrutura,Comercial,Fixa,-2497.96
2022-05-04,Aluguel,Comercial,Fixa,-2155.7
2022-05-05,Aluguel,Operacional,Variável,-2430.98
2022-05-06,Serviços,RH,Fixa,-2111.68
2022-05-06,Infraestrutura,Comercial,Variável,-3497.82
2022-05-07,Marketing,Comercial,Variável,-1800.48
2022-05-07,Pessoal,RH,Fixa,-1393.5
2022-05-08,Infraestrutura,RH,Variável,-3318.06
2022-05-08,Serviços,Comercial,Variável,-2097.1
2022-05-09,Infraestrutura,Comercial,Variável,-1085.61
2022-05-09,Infraestrutura,Comercial,Fixa,-4654.19
2022-05-10,Marketing,Operacional,Fixa,-513.7
2022-05-11,Serviços,RH,Variável,-1656.27
2022-05-11,Marketing,Administrativo,Variável,-1513.07
2022-05-12,Aluguel,Administrativo,Variável,-2897.81
2022-05-13,Marketing,Administrativo,Fixa,-2911.33
2022-05-14,Infraestrutura,Administrativo,Variável,-4309.86
2022-05-15,Pessoal,Comercial,Fixa,-1563.89
2022-05-15,Marketing,RH,Fixa,-3188.32
2022-05-16,Marketing,Administrativo,Fixa,-1792.24
2022-05-17,Pessoal,RH,Fixa,-1664.59
2022-05-17,Aluguel,RH,Variável,-2912.23
2022-05-17,Serviços,Administrativo,Fixa,-3183.59
2022-05-18,Marketing,RH,Variável,-1755.53
2022-05-18,Pessoal,RH,Variável,-2418.32
2022-05-18,Serviços,Comercial,Variável,-3966.5
2022-05-19,Aluguel,Administrativo,Fixa,-1757.35
2022-05-19,Infraestrutura,Administrativo,Variável,-2362.4
2022-05-20,Infraestrutura,RH,Variável,-3401.43
2022-05-21,Infraestrutura,Operacional,Variável,-3699.52
2022-05-21,Serviços,Operacional,Fixa,-2665.29
2022-05-22,Aluguel,Operacional,Fixa,-3017.32
2022-05-22,Aluguel,RH,Fixa,-3001.39
2022-05-22,Marketing,Administrativo,Variável,-2084.72
2022-05-23,Pessoal,Operacional,Variável,-1373.08
2022-05-24,Marketing,Comercial,Variável,-1916.2
2022-05-24,Aluguel,Administrativo,Fixa,-2808.9
2022-05-25,Serviços,Operacional,Variável,-150.0
2022-05-25,Marketing,RH,Fixa,-1255.19
2022-05-25,Infraestrutura,Administrativo,Variável,-2381.62
2022-05-26,Marketing,Operacional,Variável,-2095.54
2022-05-27,Pessoal,Operacional,Variável,-2767.12
2022-05-28,Marketing,Operacional,Fixa,-1007.96
2022-05-28,Serviços,Administrativo,Fixa,-1508.84
2022-05-28,Serviços,Comercial,Variável,-4311.36
2022-05-29,Aluguel,RH,Fixa,-2404.65
2022-05-29,Aluguel,Administrativo,Variável,-1868.86
2022-05-29,Marketing,Comercial,Fixa,-1323.47
2022-05-30,Aluguel,Administrativo,Fixa,-2992.43
2022-05-30,Pessoal,Administrativo,Variável,-1067.26
2022-05-31,Aluguel,Administrativo,Variável,-2813.77
2022-05-31,Serviços,Administrativo,Fixa,-2871.74
2022-06-01,Marketing,RH,Fixa,-1397.44
2022-06-02,Pessoal,Comercial,Fixa,-2210.66
2022-06-02,Aluguel,Operacional,Fixa,-2029.29
2022-06-02,Aluguel,Administrativo,Fixa,-2519.91
2022-06-03,Aluguel,Comercial,Fixa,-3837.3
2022-06-03,Aluguel,Administrativo,Variável,-2980.74
2022-06-03,Infraestrutura,Comercial,Variável,-3457.76
2022-06-04,Aluguel,RH,Fixa,-2036.03
2022-06-05,Serviços,Administrativo,Fixa,-2000.26
2022-06-05,Pessoal,RH,Variável,-3281.21
2022-06-06,Serviços,Comercial,Variável,-2996.5
2022-06-07,Serviços,Operacional,Variável,-2381.27
2022-06-07,Infraestrutura,Comercial,Variável,-3419.53
2022-06-08,Aluguel,Administrativo,Variável,-3898.62
2022-06-08,Infraestrutura,Operacional,Variável,-2487.05
2022-06-09,Pessoal,RH,Variável,-2770.37
2022-06-09,Pessoal,Operacional,Fixa,-1540.98
2022-06-09,Infraestrutura,RH,Variável,-3389.13
2022-06-10,Pessoal,RH,Fixa,-2363.47
2022-06-10,Pessoal,Operacional,Variável,-3308.32
2022-06-11,Infraestrutura,Administrativo,Variável,-2488.55
2022-06-11,Serviços,RH,Fixa,-1352.64
2022-06-12,Infraestrutura,Operacional,Variável,-2194.8
2022-06-12,Marketing,Administrativo,Fixa,-2129.88
2022-06-12,Infraestrutura,Comercial,Fixa,-3862.92
2022-06-13,Pessoal,Operacional,Variável,-2333.54
2022-06-14,Infraestrutura,Comercial,Variável,-2800.8
2022-06-14,Infraestrutura,Operacional,Fixa,-2323.96
2022-06-15,Infraestrutura,Administrativo,Fixa,-2301.73
2022-06-15,Marketing,Administrativo,Fixa,-1317.61
2022-06-16,Serviços,Comercial,Fixa,-2107.74
2022-06-16,Aluguel,Operacional,Fixa,-1958.42
2022-06-17,Pessoal,RH,Fixa,-3244.59
2022-06-17,Pessoal,RH,Variável,-1836.18
2022-06-18,Infraestrutura,RH,Variável,-2709.2
2022-06-18,Marketing,Operacional,Variável,-1668.87
2022-06-18,Marketing,RH,Fixa,-1927.13
2022-06-19,Serviços,Administrativo,Variável,-940.36
2022-06-20,Marketing,Administrativo,Variável,-2912.01
2022-06-20,Infraestrutura,Operacional,Variável,-2222.82
2022-06-21,Infraestrutura,RH,Variável,-3445.54
2022-06-21,Aluguel,RH,Variável,-3074.99
2022-06-21,Pessoal,Operacional,Fixa,-1601.95
2022-06-22,Marketing,Administrativo,Fixa,-2259.59
2022-06-23,Pessoal,Administrativo,Fixa,-2572.87
2022-06-23,Aluguel,Administrativo,Fixa,-2204.42
2022-06-24,Pessoal,Administrativo,Fixa,-3091.52
2022-06-25,Marketing,Administrativo,Variável,-3811.23
2022-06-26,Serviços,RH,Variável,-1029.06
2022-06-27,Serviços,Administrativo,Variável,-1229.48
2022-06-27,Aluguel,RH,Fixa,-2229.25
2022-06-28,Pessoal,Comercial,Variável,-3052.92
2022-06-28,Marketing,Administrativo,Variável,-889.07
2022-06-29,Infraestrutura,Comercial,Fixa,-2108.29
2022-06-29,Infraestrutura,Comercial,Variável,-4845.25
2022-06-30,Infraestrutura,Operacional,Variável,-3664.29
2022-07-01,Marketing,Operacional,Variável,-1919.02
2022-07-02,Pessoal,Administrativo,Fixa,-1201.2
2022-07-02,Infraestrutura,Operacional,Variável,-3608.07
2022-07-03,Pessoal,Comercial,Variável,-2094.03
2022-07-03,Infraestrutura,Comercial,Variável,-3446.21
2022-07-04,Marketing,Operacional,Variável,-2077.5
2022-07-04,Marketing,Comercial,Fixa,-1728.95
2022-07-05,Serviços,Administrativo,Variável,-2475.72
2022-07-05,Marketing,Administrativo,Variável,-1396.44
2022-07-06,Serviços,RH,Fixa,-1570.52
2022-07-06,Serviços,RH,Fixa,-458.19
2022-07-06,Infraestrutura,RH,Fixa,-2741.71
2022-07-07,Infraestrutura,Administrativo,Fixa,-2566.05
2022-07-07,Infraestrutura,Comercial,Fixa,-2453.23
2022-07-07,Marketing,Administrativo,Variável,-1566.67
2022-07-08,Pessoal,Administrativo,Fixa,-642.42
2022-07-09,Aluguel,Operacional,Fixa,-1865.58
2022-07-09,Serviços,Administrativo,Variável,-2451.82
2022-07-10,Infraestrutura,Operacional,Fixa,-2113.2
2022-07-10,Marketing,Operacional,Variável,-668.45
2022-07-10,Pessoal,RH,Variável,-1588.41
2022-07-11,Pessoal,RH,Fixa,-2612.2
2022-07-11,Marketing,Operacional,Fixa,-2505.78
2022-07-11,Aluguel,Administrativo,Fixa,-2257.26
2022-07-12,Marketing,Administrativo,Variável,-1655.08
2022-07-13,Marketing,Administrativo,Variável,-2016.12
2022-07-13,Marketing,RH,Variável,-1556.31
2022-07-13,Serviços,Comercial,Variável,-1209.26
2022-07-14,Pessoal,Comercial,Fixa,-1592.45
2022-07-14,Pessoal,Administrativo,Fixa,-2191.7
2022-07-15,Marketing,RH,Variável,-867.57
2022-07-15,Infraestrutura,Operacional,Fixa,-4702.01
2022-07-16,Infraestrutura,RH,Fixa,-2463.36
2022-07-17,Infraestrutura,Comercial,Variável,-3194.69
2022-07-18,Serviços,Administrativo,Fixa,-3685.46
2022-07-18,Marketing,RH,Variável,-1028.18
2022-07-19,Aluguel,Administrativo,Variável,-2287.58
2022-07-19,Infraestrutura,Administrativo,Variável,-1817.28
2022-07-20,Serviços,Comercial,Fixa,-2467.43
2022-07-20,Aluguel,Operacional,Variável,-2251.0
2022-07-20,Serviços,Operacional,Variável,-2339.25
2022-07-21,Infraestrutura,Operacional,Variável,-3171.98
2022-07-22,Pessoal,Operacional,Variável,-1738.23
2022-07-22,Marketing,RH,Fixa,-1253.37
2022-07-23,Infraestrutura,Operacional,Variável,-3409.03
2022-07-24,Marketing,Operacional,Fixa,-2056.58
2022-07-24,Aluguel,Comercial,Variável,-1726.21
2022-07-25,Aluguel,Operacional,Variável,-1622.02
2022-07-26,Marketing,Comercial,Fixa,-2085.96
2022-07-26,Aluguel,RH,Fixa,-3070.04
2022-07-26,Infraestrutura,Comercial,Fixa,-2421.53
2022-07-27,Pessoal,RH,Variável,-1771.65
2022-07-27,Marketing,Comercial,Variável,-1541.77
2022-07-28,Aluguel,RH,Fixa,-2636.74
2022-07-29,Marketing,Operacional,Fixa,-1585.17
2022-07-30,Pessoal,Operacional,Variável,-1112.25
2022-07-31,Serviços,Operacional,Fixa,-2539.65
2022-08-01,Pessoal,Operacional,Fixa,-1765.03
2022-08-01,Aluguel,Administrativo,Fixa,-2278.59
2022-08-02,Infraestrutura,RH,Variável,-3010.69
2022-08-03,Pessoal,RH,Variável,-1054.93
2022-08-04,Marketing,Comercial,Fixa,-1559.88
2022-08-05,Infraestrutura,Comercial,Variável,-3828.69
2022-08-05,Serviços,RH,Fixa,-1547.64
2022-08-06,Serviços,Operacional,Fixa,-1885.07
2022-08-06,Serviços,Administrativo,Variável,-1307.7
2022-08-07,Aluguel,Operacional,Fixa,-2717.05
2022-08-08,Pessoal,Comercial,Fixa,-3728.27
2022-08-08,Serviços,RH,Variável,-2287.84
2022-08-09,Pessoal,RH,Fixa,-2782.23
2022-08-09,Pessoal,Comercial,Fixa,-2673.83
2022-08-09,Infraestrutura,Comercial,Fixa,-3122.7
2022-08-10,Marketing,Comercial,Fixa,-1628.01
2022-08-10,Serviços,Operacional,Fixa,-1224.01
2022-08-11,Marketing,Administrativo,Variável,-1488.87
2022-08-11,Marketing,Administrativo,Variável,-960.15
2022-08-12,Marketing,Administrativo,Fixa,-1398.02
2022-08-12,Aluguel,Comercial,Fixa,-2559.6
2022-08-12,Serviços,Operacional,Fixa,-3105.93
2022-08-13,Serviços,Comercial,Variável,-1200.51
2022-08-13,Aluguel,Comercial,Variável,-1860.68
2022-08-14,Marketing,Administrativo,Variável,-2468.26
2022-08-14,Serviços,Administrativo,Variável,-1742.76
2022-08-14,Serviços,Operacional,Variável,-631.1
2022-08-15,Aluguel,Operacional,Fixa,-2773.44
2022-08-15,Marketing,Comercial,Variável,-1360.99
2022-08-16,Serviços,Operacional,Variável,-2504.42
2022-08-16,Marketing,Operacional,Fixa,-2211.46
2022-08-17,Infraestrutura,RH,Variável,-1623.65
2022-08-17,Infraestrutura,RH,Fixa,-4254.37
2022-08-18,Marketing,RH,Fixa,-2413.67
2022-08-18,Pessoal,Operacional,Fixa,-1991.08
2022-08-19,Serviços,Operacional,Variável,-1612.05
2022-08-19,Infraestrutura,Comercial,Variável,-2993.23
2022-08-20,Pessoal,Operacional,Fixa,-1587.47
2022-08-20,Serviços,Comercial,Variável,-1902.73
2022-08-20,Aluguel,Comercial,Fixa,-1983.84
2022-08-21,Aluguel,Administrativo,Variável,-3054.21
2022-08-21,Infraestrutura,Administrativo,Fixa,-3003.16
2022-08-22,Aluguel,RH,Fixa,-2341.3
2022-08-23,Marketing,Comercial,Variável,-2004.74
2022-08-23,Serviços,Administrativo,Fixa,-1526.52
2022-08-23,Serviços,RH,Fixa,-3452.13
2022-08-24,Infraestrutura,Comercial,Fixa,-1786.28
2022-08-25,Serviços,Administrativo,Fixa,-318.75
2022-08-25,Marketing,RH,Variável,-3261.88
2022-08-26,Aluguel,Comercial,Variável,-2671.15
2022-08-26,Infraestrutura,RH,Variável,-2442.3
2022-08-27,Aluguel,RH,Fixa,-1765.42
2022-08-28,Marketing,Operacional,Variável,-1580.51
2022-08-28,Marketing,Operacional,Variável,-1131.66
2022-08-29,Marketing,Administrativo,Fixa,-3282.13
2022-08-29,Serviços,RH,Variável,-1886.22
2022-08-30,Aluguel,Administrativo,Variável,-2278.3
2022-08-30,Pessoal,Operacional,Fixa,-2431.24
2022-08-30,Marketing,Administrativo,Variável,-1840.47
2022-08-31,Infraestrutura,Operacional,Fixa,-2302.75
2022-09-01,Infraestrutura,Comercial,Fixa,-3467.2
2022-09-01,Serviços,RH,Fixa,-1325.98
2022-09-01,Pessoal,Comercial,Variável,-1696.38
2022-09-02,Pessoal,Operacional,Variável,-1652.48
2022-09-03,Infraestrutura,RH,Fixa,-3174.72
2022-09-03,Aluguel,Operacional,Variável,-2834.14
2022-09-03,Serviços,Operacional,Variável,-2745.25
2022-09-04,Marketing,RH,Fixa,-2699.2
2022-09-04,Aluguel,Operacional,Fixa,-2331.29
2022-09-05,Serviços,RH,Variável,-3422.63
2022-09-05,Infraestrutura,Operacional,Fixa,-3691.08
2022-09-06,Marketing,Operacional,Variável,-2574.77
2022-09-06,Infraestrutura,Operacional,Fixa,-2074.05
2022-09-07,Pessoal,Operacional,Variável,-2557.03
2022-09-07,Infraestrutura,Operacional,Fixa,-3046.15
2022-09-08,Pessoal,Comercial,Fixa,-1896.81
2022-09-08,Infraestrutura,Administrativo,Fixa,-2426.17
2022-09-09,Pessoal,Comercial,Variável,-2845.88
2022-09-09,Aluguel,Operacional,Variável,-2995.87
2022-09-09,Pessoal,Comercial,Fixa,-1979.83
2022-09-10,Pessoal,Comercial,Fixa,-2240.3
2022-09-10,Serviços,Comercial,Fixa,-2954.07
2022-09-11,Serviços,Comercial,Fixa,-3410.31
2022-09-11,Infraestrutura,Comercial,Variável,-2593.22
2022-09-12,Serviços,Operacional,Variável,-3957.94
2022-09-12,Infraestrutura,RH,Fixa,-3129.64
2022-09-13,Infraestrutura,Comercial,Variável,-3738.58
2022-09-14,Aluguel,RH,Variável,-3462.99
2022-09-15,Serviços,Comercial,Variável,-1485.31
2022-09-15,Pessoal,Comercial,Variável,-1824.76
2022-09-16,Aluguel,Comercial,Variável,-3331.9
2022-09-17,Aluguel,Comercial,Variável,-2450.45
2022-09-17,Marketing,Comercial,Variável,-581.94
2022-09-18,Aluguel,Comercial,Fixa,-3575.81
2022-09-19,Serviços,Operacional,Fixa,-2774.2
2022-09-19,Infraestrutura,Operacional,Fixa,-4043.63
2022-09-20,Marketing,Administrativo,Fixa,-1788.32
2022-09-20,Marketing,Comercial,Fixa,-2416.0
2022-09-21,Pessoal,RH,Variável,-2013.65
2022-09-21,Aluguel,Comercial,Fixa,-1122.07
2022-09-22,Aluguel,RH,Fixa,-2820.72
2022-09-23,Marketing,RH,Fixa,-1870.12
2022-09-23,Marketing,Operacional,Fixa,-2453.21
2022-09-24,Infraestrutura,Administrativo,Variável,-3068.12
2022-09-25,Serviços,Operacional,Variável,-2258.29
2022-09-25,Pessoal,RH,Variável,-2968.64
2022-09-26,Serviços,RH,Variável,-3484.4
2022-09-26,Serviços,Administrativo,Variável,-2812.26
2022-09-27,Infraestrutura,RH,Fixa,-3670.27
2022-09-28,Marketing,RH,Variável,-1291.36
2022-09-28,Infraestrutura,Administrativo,Variável,-5425.8
2022-09-29,Serviços,Administrativo,Variável,-4325.13
2022-09-30,Aluguel,Administrativo,Variável,-3471.37
2022-09-30,Aluguel,RH,Variável,-3248.75
2022-10-01,Aluguel,Comercial,Variável,-2498.05
2022-10-02,Serviços,Comercial,Variável,-2027.95
2022-10-03,Infraestrutura,Operacional,Fixa,-2044.62
2022-10-04,Marketing,RH,Variável,-2498.48
2022-10-05,Infraestrutura,RH,Variável,-3417.25
2022-10-05,Infraestrutura,Administrativo,Variável,-3819.77
2022-10-06,Pessoal,Operacional,Fixa,-1930.55
2022-10-06,Infraestrutura,Comercial,Fixa,-150.0
2022-10-07,Serviços,Comercial,Variável,-2015.81
2022-10-07,Infraestrutura,Operacional,Fixa,-1658.75
2022-10-07,Infraestrutura,Operacional,Variável,-5519.61
2022-10-08,Infraestrutura,Operacional,Fixa,-2901.13
2022-10-08,Pessoal,RH,Fixa,-2326.93
2022-10-08,Aluguel,RH,Fixa,-2857.73
2022-10-09,Aluguel,Administrativo,Fixa,-2262.7
2022-10-10,Infraestrutura,Comercial,Fixa,-1545.05
2022-10-10,Pessoal,RH,Fixa,-2200.99
2022-10-11,Pessoal,Comercial,Variável,-2555.65
2022-10-12,Serviços,Administrativo,Variável,-2062.03
2022-10-12,Marketing,Comercial,Fixa,-2119.74
2022-10-13,Infraestrutura,Comercial,Variável,-3388.22
2022-10-13,Aluguel,Comercial,Variável,-2892.15
2022-10-13,Pessoal,RH,Fixa,-1570.94
2022-10-14,Marketing,Comercial,Variável,-1033.7
2022-10-14,Marketing,Operacional,Fixa,-2652.62
2022-10-15,Pessoal,Administrativo,Fixa,-1488.2
2022-10-15,Marketing,RH,Fixa,-1487.9
2022-10-16,Pessoal,Comercial,Variável,-542.62
2022-10-16,Aluguel,Administrativo,Fixa,-2350.65
2022-10-17,Aluguel,Operacional,Variável,-2938.16
2022-10-18,Infraestrutura,RH,Variável,-2560.27
2022-10-18,Marketing,Administrativo,Fixa,-817.56
2022-10-19,Aluguel,Administrativo,Variável,-2398.25
2022-10-20,Infraestrutura,RH,Variável,-2813.0
2022-10-21,Infraestrutura,Operacional,Variável,-1692.14
2022-10-22,Pessoal,Administrativo,Variável,-2807.56
2022-10-22,Marketing,Operacional,Variável,-435.95
2022-10-23,Serviços,Administrativo,Variável,-476.16
2022-10-23,Marketing,Comercial,Fixa,-2346.64
2022-10-24,Marketing,Operacional,Variável,-2849.87
2022-10-24,Aluguel,RH,Variável,-1910.41
2022-10-24,Marketing,Operacional,Variável,-1737.56
2022-10-25,Serviços,Operacional,Fixa,-669.37
2022-10-25,Aluguel,Operacional,Fixa,-886.35
2022-10-25,Infraestrutura,Comercial,Variável,-3063.89
2022-10-26,Pessoal,RH,Fixa,-2145.77
2022-10-26,Pessoal,Comercial,Fixa,-2337.09
2022-10-27,Aluguel,RH,Variável,-2114.41
2022-10-27,Serviços,Comercial,Variável,-3018.77
2022-10-28,Serviços,RH,Variável,-2606.06
2022-10-29,Aluguel,Comercial,Variável,-3134.21
2022-10-30,Pessoal,Comercial,Variável,-1423.59
2022-10-30,Serviços,Operacional,Variável,-1566.22
2022-10-31,Serviços,Comercial,Variável,-2066.38
2022-11-01,Aluguel,RH,Fixa,-3171.58
2022-11-01,Serviços,Comercial,Fixa,-702.25
2022-11-02,Pessoal,Operacional,Variável,-2236.69
2022-11-02,Marketing,Comercial,Variável,-1939.96
2022-11-02,Marketing,RH,Variável,-1055.32
2022-11-03,Aluguel,Comercial,Fixa,-2584.91
2022-11-03,Serviços,Administrativo,Variável,-3282.31
2022-11-04,Pessoal,Operacional,Variável,-2259.87
2022-11-05,Serviços,RH,Fixa,-2150.7
2022-11-05,Marketing,Administrativo,Fixa,-998.51
2022-11-06,Pessoal,RH,Fixa,-2622.14
2022-11-07,Aluguel,Administrativo,Variável,-2379.38
2022-11-07,Infraestrutura,Administrativo,Variável,-3696.06
2022-11-08,Serviços,Operacional,Fixa,-1234.5
2022-11-08,Serviços,Comercial,Fixa,-2197.76
2022-11-09,Pessoal,Comercial,Fixa,-2311.27
2022-11-09,Aluguel,Comercial,Variável,-2774.25
2022-11-10,Infraestrutura,Operacional,Fixa,-3266.44
2022-11-10,Pessoal,Administrativo,Variável,-1646.28
2022-11-11,Marketing,Operacional,Variável,-1123.44
2022-11-11,Aluguel,Operacional,Variável,-1849.69
2022-11-12,Marketing,Operacional,Fixa,-2006.21
2022-11-12,Serviços,Administrativo,Variável,-2109.37
2022-11-13,Serviços,Comercial,Variável,-2696.09
2022-11-13,Aluguel,Administrativo,Fixa,-2466.1
2022-11-14,Marketing,Administrativo,Variável,-2644.23
2022-11-15,Infraestrutura,Comercial,Fixa,-2439.74
2022-11-15,Pessoal,Operacional,Variável,-2810.96
2022-11-16,Infraestrutura,Operacional,Variável,-2751.55
2022-11-16,Infraestrutura,Comercial,Fixa,-3194.75
2022-11-17,Infraestrutura,RH,Fixa,-3087.77
2022-11-18,Aluguel,RH,Variável,-1886.38
2022-11-18,Infraestrutura,Administrativo,Variável,-2453.27
2022-11-19,Pessoal,Operacional,Variável,-1638.77
2022-11-20,Serviços,RH,Fixa,-2295.09
2022-11-21,Marketing,Administrativo,Fixa,-1331.45
2022-11-22,Infraestrutura,Comercial,Fixa,-2428.4
2022-11-22,Serviços,Operacional,Variável,-2983.89
2022-11-23,Aluguel,Operacional,Variável,-1823.86
2022-11-23,Aluguel,Administrativo,Variável,-2001.02
2022-11-24,Infraestrutura,Operacional,Fixa,-5209.35
2022-11-24,Aluguel,Operacional,Variável,-2600.59
2022-11-24,Pessoal,Comercial,Fixa,-1514.33
2022-11-25,Marketing,Operacional,Fixa,-2170.21
2022-11-26,Serviços,Administrativo,Variável,-1763.6
2022-11-26,Serviços,RH,Variável,-2174.74
2022-11-26,Serviços,Comercial,Fixa,-2237.34
2022-11-27,Marketing,Comercial,Variável,-1450.81
2022-11-27,Aluguel,Operacional,Variável,-2170.62
2022-11-28,Marketing,RH,Variável,-1692.96
2022-11-29,Marketing,Administrativo,Fixa,-1427.51
2022-11-29,Aluguel,RH,Fixa,-2434.39
2022-11-30,Serviços,Comercial,Variável,-3288.61
2022-11-30,Aluguel,Operacional,Variável,-2460.37
2022-11-30,Serviços,Administrativo,Fixa,-3085.55
2022-12-01,Marketing,Operacional,Variável,-2990.17
2022-12-01,Marketing,Comercial,Variável,-2049.95
2022-12-01,Serviços,Administrativo,Fixa,-1703.22
2022-12-02,Pessoal,Operacional,Variável,-2145.94
2022-12-02,Aluguel,Comercial,Fixa,-4457.45
2022-12-03,Marketing,Administrativo,Variável,-909.62
2022-12-03,Marketing,Comercial,Fixa,-2521.42
2022-12-04,Serviços,RH,Variável,-4001.1
2022-12-04,Infraestrutura,RH,Variável,-2071.84
2022-12-05,Serviços,RH,Fixa,-1216.79
2022-12-06,Marketing,Administrativo,Variável,-2965.53
2022-12-06,Pessoal,Comercial,Fixa,-3282.68
2022-12-06,Pessoal,Operacional,Fixa,-1800.85
2022-12-07,Aluguel,Operacional,Variável,-3441.52
2022-12-07,Infraestrutura,RH,Variável,-2469.8
2022-12-07,Marketing,RH,Variável,-1780.86
2022-12-08,Pessoal,Comercial,Fixa,-3458.0
2022-12-09,Aluguel,Administrativo,Fixa,-3141.47
2022-12-09,Pessoal,Administrativo,Fixa,-629.39
2022-12-10,Serviços,RH,Variável,-3139.6
2022-12-10,Serviços,Operacional,Variável,-1653.7
2022-12-10,Infraestrutura,Operacional,Variável,-4361.21
2022-12-11,Marketing,RH,Fixa,-1433.63
2022-12-12,Aluguel,Comercial,Fixa,-2413.15
2022-12-12,Aluguel,Comercial,Fixa,-2074.56
2022-12-13,Serviços,RH,Variável,-2019.46
2022-12-14,Marketing,Operacional,Fixa,-2691.28
2022-12-14,Infraestrutura,RH,Variável,-3564.73
2022-12-15,Pessoal,Comercial,Fixa,-2126.68
2022-12-15,Infraestrutura,Comercial,Fixa,-2990.82
2022-12-16,Infraestrutura,RH,Fixa,-3971.63
2022-12-16,Marketing,RH,Variável,-2520.95
2022-12-17,Serviços,Administrativo,Fixa,-2840.15
2022-12-18,Marketing,RH,Variável,-1410.8
2022-12-19,Marketing,Operacional,Fixa,-1666.43
2022-12-20,Aluguel,Administrativo,Variável,-2890.81
2022-12-21,Aluguel,Operacional,Fixa,-3088.69
2022-12-21,Pessoal,Comercial,Fixa,-2811.94
2022-12-22,Pessoal,RH,Variável,-2612.88
2022-12-22,Pessoal,Operacional,Variável,-2939.19
2022-12-23,Aluguel,RH,Fixa,-1402.69
2022-12-24,Infraestrutura,Comercial,Fixa,-3445.63
2022-12-24,Pessoal,Operacional,Fixa,-2259.08
2022-12-24,Aluguel,Administrativo,Variável,-3078.21
2022-12-25,Pessoal,Administrativo,Variável,-2395.89
2022-12-26,Pessoal,Operacional,Variável,-2063.1
2022-12-26,Pessoal,RH,Fixa,-3433.17
2022-12-26,Infraestrutura,Administrativo,Fixa,-5334.74
2022-12-27,Aluguel,Comercial,Variável,-2319.32
2022-12-28,Pessoal,Operacional,Variável,-2275.67
2022-12-29,Aluguel,Comercial,Variável,-3022.8
2022-12-29,Pessoal,Comercial,Fixa,-1764.29
2022-12-30,Serviços,Administrativo,Variável,-2513.61
2022-12-30,Pessoal,RH,Variável,-2570.75
2022-12-31,Pessoal,Operacional,Fixa,-2098.44
2022-12-31,Pessoal,Administrativo,Variável,-1008.4
2023-01-01,Serviços,RH,Variável,-1471.85
2023-01-01,Aluguel,RH,Fixa,-2753.7
2023-01-02,Infraestrutura,Administrativo,Variável,-1220.67
2023-01-02,Serviços,Comercial,Variável,-2300.88
2023-01-03,Infraestrutura,Operacional,Fixa,-3707.78
2023-01-03,Marketing,Comercial,Variável,-1449.66
2023-01-04,Aluguel,RH,Variável,-2704.66
2023-01-04,Infraestrutura,Administrativo,Fixa,-2680.52
2023-01-05,Serviços,Comercial,Variável,-3240.3
2023-01-06,Aluguel,RH,Variável,-1713.86
2023-01-06,Infraestrutura,RH,Fixa,-3076.09
2023-01-06,Aluguel,Administrativo,Variável,-1918.28
2023-01-07,Pessoal,RH,Variável,-1741.09
2023-01-07,Pessoal,Comercial,Fixa,-1700.15
2023-01-07,Marketing,Comercial,Variável,-3872.31
2023-01-08,Infraestrutura,Comercial,Fixa,-2543.91
2023-01-09,Serviços,Administrativo,Fixa,-2259.96
2023-01-10,Pessoal,Operacional,Fixa,-2357.06
2023-01-10,Pessoal,RH,Fixa,-2164.19
2023-01-11,Serviços,Operacional,Variável,-2212.02
2023-01-11,Infraestrutura,Operacional,Variável,-3045.56
2023-01-12,Marketing,Comercial,Variável,-1909.22
2023-01-12,Infraestrutura,RH,Fixa,-1216.0
2023-01-13,Aluguel,Comercial,Variável,-3160.85
2023-01-14,Pessoal,RH,Fixa,-1520.7
2023-01-14,Aluguel,Comercial,Fixa,-2350.66
2023-01-15,Infraestrutura,Administrativo,Variável,-3546.25
2023-01-16,Serviços,RH,Variável,-2267.31
2023-01-16,Pessoal,Operacional,Fixa,-741.12
2023-01-16,Infraestrutura,RH,Fixa,-3308.06
2023-01-17,Serviços,Operacional,Fixa,-1648.5
2023-01-17,Marketing,Comercial,Variável,-2876.73
2023-01-17,Infraestrutura,RH,Variável,-1681.18
2023-01-18,Infraestrutura,Comercial,Fixa,-1290.18
2023-01-18,Serviços,Operacional,Variável,-1255.09
2023-01-18,Serviços,Operacional,Fixa,-3832.41
2023-01-19,Marketing,Comercial,Fixa,-150.0
